GDP_category,economy,year,unit,scenario,activity,energy,intensity
Pulp & paper,04_CHL,2025,thousand tonnes,Carbon Neutral,8103.098745704344,113.7091996330831,0.014032804387748971
Pulp & paper,04_CHL,2025,thousand tonnes,Reference,8103.098745704344,116.03029142402126,0.014319249347113266
Pulp & paper,04_CHL,2026,thousand tonnes,Carbon Neutral,8386.545079754616,116.50350303043956,0.01389171606692757
Pulp & paper,04_CHL,2026,thousand tonnes,Reference,8386.545079754616,119.48840147877476,0.01424763121672398
Pulp & paper,04_CHL,2027,thousand tonnes,Carbon Neutral,8643.817478377421,118.86697809076388,0.01375167608387273
Pulp & paper,04_CHL,2027,thousand tonnes,Reference,8643.817478377421,122.53787334219962,0.014176360577803625
Pulp & paper,04_CHL,2028,thousand tonnes,Carbon Neutral,8761.848906381576,119.27161465632038,0.013612608015809368
Pulp & paper,04_CHL,2028,thousand tonnes,Reference,8761.848906381576,123.58967856210984,0.014105433668468642
Pulp & paper,04_CHL,2029,thousand tonnes,Carbon Neutral,8856.118381457105,119.33122079603373,0.0134744383098908
Pulp & paper,04_CHL,2029,thousand tonnes,Reference,8856.118381457105,124.29426452135651,0.014034846776845621
Pulp & paper,04_CHL,2030,thousand tonnes,Carbon Neutral,8929.071957931867,119.08789183740814,0.013337096217666839
Pulp & paper,04_CHL,2030,thousand tonnes,Reference,8929.071957931867,124.6908846950599,0.013964596240519106
Pulp & paper,04_CHL,2031,thousand tonnes,Carbon Neutral,9097.400954931203,120.09036622736508,0.013200513731591732
Pulp & paper,04_CHL,2031,thousand tonnes,Reference,9097.400954931203,126.40546096298151,0.01389467844598671
Pulp & paper,04_CHL,2032,thousand tonnes,Carbon Neutral,9250.049268876919,120.84842977172298,0.013064625523491467
Pulp & paper,04_CHL,2032,thousand tonnes,Reference,9250.049268876919,127.88276205676846,0.013825089828121008
Pulp & paper,04_CHL,2033,thousand tonnes,Carbon Neutral,9389.438359414224,121.3995121710199,0.012929368884913113
Pulp & paper,04_CHL,2033,thousand tonnes,Reference,9389.438359414224,129.15948847524353,0.013755826869638384
Pulp & paper,04_CHL,2034,thousand tonnes,Carbon Neutral,9514.833708384549,121.73928746459686,0.012794683669281492
Pulp & paper,04_CHL,2034,thousand tonnes,Reference,9514.833708384549,130.22844523256742,0.013686886100574627
Pulp & paper,04_CHL,2035,thousand tonnes,Carbon Neutral,9627.89424844418,121.89407293732793,0.012660512235790854
Pulp & paper,04_CHL,2035,thousand tonnes,Reference,9627.89424844418,131.11520658068514,0.013618264097767039
Pulp & paper,04_CHL,2036,thousand tonnes,Carbon Neutral,9778.720798754379,122.4960737853412,0.012526799394962257
Pulp & paper,04_CHL,2036,thousand tonnes,Reference,9778.720798754379,132.50125107438487,0.013549957484343247
Pulp & paper,04_CHL,2037,thousand tonnes,Carbon Neutral,9920.781206545076,122.95312604687373,0.012393492355799297
Pulp & paper,04_CHL,2037,thousand tonnes,Reference,9920.781206545076,133.7516044555067,0.013481962929216324
Pulp & paper,04_CHL,2038,thousand tonnes,Carbon Neutral,10054.914752093504,123.27869129644782,0.012260540674477656
Pulp & paper,04_CHL,2038,thousand tonnes,Reference,10054.914752093504,134.8794131698815,0.013414277146586316
Pulp & paper,04_CHL,2039,thousand tonnes,Carbon Neutral,10182.299443813752,123.4898707777704,0.012127896204505809
Pulp & paper,04_CHL,2039,thousand tonnes,Reference,10182.299443813752,135.9021008351582,0.013346896895447855
Pulp & paper,04_CHL,2040,thousand tonnes,Carbon Neutral,10301.716605629328,123.57437596268804,0.011995513048297345
Pulp & paper,04_CHL,2040,thousand tonnes,Reference,10301.716605629328,136.80493169679087,0.013279818979104357
Pulp & paper,04_CHL,2041,thousand tonnes,Carbon Neutral,10478.755917802468,124.31312292636292,0.011863347510095741
Pulp & paper,04_CHL,2041,thousand tonnes,Reference,10478.755917802468,138.45622365617962,0.013213040244687339
Pulp & paper,04_CHL,2042,thousand tonnes,Carbon Neutral,10650.742666221278,124.94767571795822,0.011731358050197616
Pulp & paper,04_CHL,2042,thousand tonnes,Reference,10650.742666221278,140.02060175981563,0.0131465575826829
Pulp & paper,04_CHL,2043,thousand tonnes,Carbon Neutral,10816.869973107381,125.47033993798681,0.011599505240418705
Pulp & paper,04_CHL,2043,thousand tonnes,Reference,10816.869973107381,141.48863906095454,0.013080367926463006
Pulp & paper,04_CHL,2044,thousand tonnes,Carbon Neutral,10977.448776784848,125.88665709944473,0.011467751720752305
Pulp & paper,04_CHL,2044,thousand tonnes,Reference,10977.448776784848,142.86565859148078,0.013014468251823105
Pulp & paper,04_CHL,2045,thousand tonnes,Carbon Neutral,11130.452549187316,126.17550193501327,0.011336062157169514
Pulp & paper,04_CHL,2045,thousand tonnes,Reference,11130.452549187316,144.12662256079315,0.012948855576525187
Pulp & paper,04_CHL,2046,thousand tonnes,Carbon Neutral,11275.902081972768,126.33975337593486,0.011204403200513708
Pulp & paper,04_CHL,2046,thousand tonnes,Reference,11275.902081972768,145.27338846968502,0.012883526959846462
Pulp & paper,04_CHL,2047,thousand tonnes,Carbon Neutral,11414.125848738158,126.38568718849496,0.011072743446443338
Pulp & paper,04_CHL,2047,thousand tonnes,Reference,11414.125848738158,146.31173822682726,0.012818479502133941
Pulp & paper,04_CHL,2048,thousand tonnes,Carbon Neutral,11542.512332726279,126.28724376070508,0.010941053396377591
Pulp & paper,04_CHL,2048,thousand tonnes,Reference,11542.512332726279,147.209858937834,0.012753710344363465
Pulp & paper,04_CHL,2049,thousand tonnes,Carbon Neutral,11662.718980433747,126.06589148018814,0.010809305419403979
Pulp & paper,04_CHL,2049,thousand tonnes,Reference,11662.718980433747,147.9907680772812,0.012689216667705156
Pulp & paper,04_CHL,2050,thousand tonnes,Carbon Neutral,11773.764764494706,125.71406380072453,0.010677473715105246
Pulp & paper,04_CHL,2050,thousand tonnes,Reference,11773.764764494706,148.64372944323887,0.012624995693093262
Pulp & paper,05_PRC,2017,thousand tonnes,Carbon Neutral,245688.701,1047.2894120054502,0.004262668196554347
Pulp & paper,05_PRC,2017,thousand tonnes,Reference,245688.701,1047.2894120054502,0.004262668196554347
Pulp & paper,05_PRC,2018,thousand tonnes,Carbon Neutral,236277.201,1002.6915418735564,0.0042437083968738755
Pulp & paper,05_PRC,2018,thousand tonnes,Reference,236277.201,1002.6915418735564,0.0042437083968738755
Pulp & paper,05_PRC,2019,thousand tonnes,Carbon Neutral,237866.09417774263,1009.4343411936757,0.004243708396873863
Pulp & paper,05_PRC,2019,thousand tonnes,Reference,237866.09417774263,1009.4343411936757,0.004243708396873863
Pulp & paper,05_PRC,2020,thousand tonnes,Carbon Neutral,237774.60572580888,1009.0460908819863,0.004243708396873859
Pulp & paper,05_PRC,2020,thousand tonnes,Reference,237774.60572580888,1009.0460908819863,0.004243708396873859
Pulp & paper,05_PRC,2021,thousand tonnes,Carbon Neutral,253633.6431918906,1076.347221343136,0.004243708396873865
Pulp & paper,05_PRC,2021,thousand tonnes,Reference,253633.6431918906,1076.347221343136,0.004243708396873865
Pulp & paper,05_PRC,2022,thousand tonnes,Carbon Neutral,254012.43288523576,1067.1108482947197,0.004201018179204033
Pulp & paper,05_PRC,2022,thousand tonnes,Reference,254012.43288523576,1072.5649097894943,0.004222489811252999
Pulp & paper,05_PRC,2023,thousand tonnes,Carbon Neutral,254196.04241530743,1057.0084661966278,0.004158241238349727
Pulp & paper,05_PRC,2023,thousand tonnes,Reference,254196.04241530743,1067.973420906333,0.004201377058268555
Pulp & paper,05_PRC,2024,thousand tonnes,Carbon Neutral,254097.49436475534,1045.7044436841566,0.004115367002332791
Pulp & paper,05_PRC,2024,thousand tonnes,Reference,254097.49436475534,1062.2213779015533,0.004180369352154025
Pulp & paper,05_PRC,2025,thousand tonnes,Carbon Neutral,253756.92046153668,1033.3961664395804,0.004072386142454853
Pulp & paper,05_PRC,2025,thousand tonnes,Reference,253756.92046153668,1055.4932613399833,0.004159465914940318
Pulp & paper,05_PRC,2026,thousand tonnes,Carbon Neutral,253275.08659840398,1020.5189141146977,0.004029290554474648
Pulp & paper,05_PRC,2026,thousand tonnes,Reference,253275.08659840398,1048.220983569013,0.004138665976378028
Pulp & paper,05_PRC,2027,thousand tonnes,Carbon Neutral,252771.09356535703,1007.564117100661,0.003986073339672216
Pulp & paper,05_PRC,2027,thousand tonnes,Reference,252771.09356535703,1040.9034702366857,0.0041179687738604
Pulp & paper,05_PRC,2028,thousand tonnes,Carbon Neutral,251167.54241798766,990.2854995223378,0.003942728785689696
Pulp & paper,05_PRC,2028,thousand tonnes,Reference,251167.54241798766,1029.1272455114427,0.004097373552346947
Pulp & paper,05_PRC,2029,thousand tonnes,Carbon Neutral,252222.01809407477,983.4772960305426,0.003899252347048152
Pulp & paper,05_PRC,2029,thousand tonnes,Reference,252222.01809407477,1028.2787912312024,0.004076879564287964
Pulp & paper,05_PRC,2030,thousand tonnes,Carbon Neutral,251066.07973697945,968.0205766556687,0.003855640625248068
Pulp & paper,05_PRC,2030,thousand tonnes,Reference,251066.07973697945,1018.4460549894573,0.004056486069549485
Pulp & paper,05_PRC,2031,thousand tonnes,Carbon Neutral,250837.75522932966,956.1662690033736,0.0038118913483705585
Pulp & paper,05_PRC,2031,thousand tonnes,Reference,250837.75522932966,1012.4294250702802,0.004036192335339079
Pulp & paper,05_PRC,2032,thousand tonnes,Carbon Neutral,250050.1689648766,942.189874353716,0.003768003350103959
Pulp & paper,05_PRC,2032,thousand tonnes,Reference,250050.1689648766,1004.2008874774328,0.004015997636132325
Pulp & paper,05_PRC,2033,thousand tonnes,Carbon Neutral,249194.80156095183,927.995596928452,0.003723976548128227
Pulp & paper,05_PRC,2033,thousand tonnes,Reference,249194.80156095183,995.7578199479826,0.003995901253599887
Pulp & paper,05_PRC,2034,thousand tonnes,Carbon Neutral,248507.3737751702,914.4603966723995,0.0036798119217972616
Pulp & paper,05_PRC,2034,thousand tonnes,Reference,248507.3737751702,988.0410828299973,0.003975902476535359
Pulp & paper,05_PRC,2035,thousand tonnes,Carbon Neutral,248083.4705333865,901.9103073714556,0.0036355114890658487
Pulp & paper,05_PRC,2035,thousand tonnes,Reference,248083.4705333865,981.4183584745675,0.00395600060078364
Pulp & paper,05_PRC,2036,thousand tonnes,Carbon Neutral,248247.65063359178,891.4767469005169,0.0035910782826151194
Pulp & paper,05_PRC,2036,thousand tonnes,Reference,248247.65063359178,977.1511436023471,0.003936194929170151
Pulp & paper,05_PRC,2037,thousand tonnes,Carbon Neutral,248820.5544400688,882.4461583511313,0.0035465163251361467
Pulp & paper,05_PRC,2037,thousand tonnes,Reference,248820.5544400688,974.501912283434,0.003916484771430543
Pulp & paper,05_PRC,2038,thousand tonnes,Carbon Neutral,249682.6027237433,874.3461794389179,0.0035018306037378267
Pulp & paper,05_PRC,2038,thousand tonnes,Reference,249682.6027237433,972.9805052877857,0.0038968694441411365
Pulp & paper,05_PRC,2039,thousand tonnes,Carbon Neutral,250746.45514750748,866.8372764943009,0.0034570270434505787
Pulp & paper,05_PRC,2039,thousand tonnes,Reference,250746.45514750748,972.2313342377944,0.003877348270649954
Pulp & paper,05_PRC,2040,thousand tonnes,Carbon Neutral,251948.54927720144,859.6767892569967,0.003412112479802986
Pulp & paper,05_PRC,2040,thousand tonnes,Reference,251948.54927720144,971.9974936117446,0.00385792058100848
Pulp & paper,05_PRC,2041,thousand tonnes,Carbon Neutral,252059.6122946405,848.7085671114344,0.0033670946304533386
Pulp & paper,05_PRC,2041,thousand tonnes,Reference,252059.6122946405,967.5524263022544,0.0038385857119039427
Pulp & paper,05_PRC,2042,thousand tonnes,Carbon Neutral,251667.64600726785,836.0354065941451,0.003321982065863172
Pulp & paper,05_PRC,2042,thousand tonnes,Reference,251667.64600726785,961.2050637634036,0.003819343006592294
Pulp & paper,05_PRC,2043,thousand tonnes,Carbon Neutral,251062.41457919346,822.6773480357027,0.0032767841790042325
Pulp & paper,05_PRC,2043,thousand tonnes,Reference,251062.41457919346,954.0853328957601,0.0038001918148318045
Pulp & paper,05_PRC,2044,thousand tonnes,Carbon Neutral,250390.1027755723,809.1384099941512,0.003231511154094584
Pulp & paper,05_PRC,2044,thousand tonnes,Reference,250390.1027755723,946.757903094456,0.0037811314928172164
Pulp & paper,05_PRC,2045,thousand tonnes,Carbon Neutral,249727.69188467742,795.675862571799,0.0031861739343638225
Pulp & paper,05_PRC,2045,thousand tonnes,Reference,249727.69188467742,939.5158836974271,0.003762161403114594
Pulp & paper,05_PRC,2046,thousand tonnes,Carbon Neutral,249119.85015805447,782.4316865053156,0.003140784188850871
Pulp & paper,05_PRC,2046,thousand tonnes,Reference,249119.85015805447,932.525580543843,0.0037432809145967324
Pulp & paper,05_PRC,2047,thousand tonnes,Carbon Neutral,247854.74108034503,767.1982331855061,0.003095354278241584
Pulp & paper,05_PRC,2047,thousand tonnes,Reference,247854.74108034503,923.1323564831766,0.003724489402379164
Pulp & paper,05_PRC,2048,thousand tonnes,Carbon Neutral,247424.7472253945,754.6200486617231,0.003049897219756652
Pulp & paper,05_PRC,2048,thousand tonnes,Reference,247424.7472253945,916.9032256225553,0.003705786247756743
Pulp & paper,05_PRC,2049,thousand tonnes,Carbon Neutral,247095.77621214293,742.3811354268769,0.003004426651103534
Pulp & paper,05_PRC,2049,thousand tonnes,Reference,247095.77621214293,911.0843402772068,0.0036871708381409143
Pulp & paper,05_PRC,2050,thousand tonnes,Carbon Neutral,245642.69248615645,726.8461137077104,0.0029589567935088194
Pulp & paper,05_PRC,2050,thousand tonnes,Reference,245642.69248615645,901.1752379265788,0.003668642566997452
Pulp & paper,06_HKC,2017,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2017,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2018,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2018,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2019,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2019,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2020,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2020,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2021,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2021,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2022,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2022,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2023,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2023,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2024,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2024,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2025,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2025,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2026,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2026,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2027,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2027,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2028,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2028,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2029,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2029,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2030,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2030,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2031,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2031,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2032,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2032,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2033,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2033,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2034,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2034,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2035,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2035,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2036,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2036,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2037,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2037,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2038,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2038,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2039,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2039,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2040,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2040,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2041,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2041,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2042,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2042,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2043,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2043,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2044,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2044,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2045,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2045,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2046,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2046,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2047,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2047,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2048,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2048,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2049,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2049,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,06_HKC,2050,thousand tonnes,Carbon Neutral,0.0,0.0,
Pulp & paper,06_HKC,2050,thousand tonnes,Reference,0.0,0.0,
Pulp & paper,07_INA,2017,thousand tonnes,Carbon Neutral,23443.678,106.95707991540102,0.0045622994785801535
Pulp & paper,07_INA,2017,thousand tonnes,Reference,23443.678,106.95707991540102,0.0045622994785801535
Pulp & paper,07_INA,2018,thousand tonnes,Carbon Neutral,23443.678,89.67768857835807,0.003825239733217547
Pulp & paper,07_INA,2018,thousand tonnes,Reference,23443.678,89.67768857835807,0.003825239733217547
Pulp & paper,07_INA,2019,thousand tonnes,Carbon Neutral,24347.07607977474,93.1334028080247,0.003825239733217541
Pulp & paper,07_INA,2019,thousand tonnes,Reference,24347.07607977474,93.1334028080247,0.003825239733217541
Pulp & paper,07_INA,2020,thousand tonnes,Carbon Neutral,22129.77542370607,84.65169623794137,0.003825239733217535
Pulp & paper,07_INA,2020,thousand tonnes,Reference,22129.77542370607,84.65169623794137,0.003825239733217535
Pulp & paper,07_INA,2021,thousand tonnes,Carbon Neutral,23807.633324689126,91.06990494747492,0.0038252397332175433
